Detection Date,Latitude,Longitude,Lab Status
563,47.601822,-122.51791000000001,0
563,47.569431,-122.398486,0
563,47.709129,-122.28272199999999,0
563,47.423326,-122.199179,2
563,48.02369,-117.67433999999999,2
563,48.715168,-122.316324,0
563,47.266457,-122.58301000000002,2
563,48.993355,-122.75266299999998,2
563,47.385933,-122.09318300000001,2
563,47.385933,-122.09318300000001,2
563,47.682957,-122.38188400000001,2
563,47.682957,-122.38188400000001,2
563,47.03239,-117.29713000000001,2
563,47.819318,-122.33436100000002,0
563,47.951356,-117.46889499999999,2
563,47.520832,-122.363795,2
563,47.537431,-117.281182,2
563,47.54809,-122.15063,2
563,47.86741,-122.1024,0
563,47.57123,-122.38513999999999,0
563,47.7083,-122.097602,0
563,47.268599,-122.35033500000002,2
563,47.303215,-122.43501599999999,2
563,47.49348,-121.7831,2
563,48.055096,-122.170492,2
563,47.297053999999996,-122.633371,2
563,47.040227,-120.559772,2
563,47.627789,-119.327652,0
563,45.636326000000004,-122.61681999999999,0
564,48.654184,-122.366227,2
564,47.287729999999996,-122.22841000000001,2
564,47.97659,-122.20596,2
564,47.509991,-122.352099,0
564,47.71001,-120.67185,0
564,47.359559999999995,-122.32153999999998,2
564,47.727270000000004,-117.47355,2
564,47.54231,-122.3936,0
564,47.135696,-122.44645200000001,0
564,47.331628,-122.61560300000001,0
564,47.188685,-122.518859,2
564,48.48809,-122.48052,0
564,45.593334999999996,-122.496917,0
564,47.068368,-122.92151100000001,0
564,47.27378,-122.47089,2
564,47.816244,-122.34721699999999,0
564,47.24672,-122.470156,0
564,47.195391,-122.50841899999999,2
564,47.594187,-119.39607600000001,0
564,47.05699,-122.29477,0
564,47.563792,-122.69375600000001,0
565,47.545563,-122.173652,2
565,47.42348,-119.12316000000001,0
565,48.75235,-122.47122,2
565,46.91471,-122.27622,2
565,47.690979999999996,-122.21647,2
565,47.513658,-122.109053,0
565,46.60448,-120.50721000000001,0
565,47.09655,-122.93718600000001,0
565,47.576671000000005,-122.21995600000001,0
565,46.210088,-119.75928700000001,0
565,47.635686,-121.96155300000001,0
565,47.414766,-119.057019,0
565,47.2967,-122.108254,2
565,47.047309000000006,-122.857853,2
565,45.621509,-122.591326,0
565,47.876131,-122.61205700000001,2
565,47.447253,-122.61443999999999,2
565,48.104209000000004,-122.401533,0
565,47.031093,-122.82118200000001,2
565,47.911831,-122.39145500000001,0
565,47.631723,-122.10363799999999,0
565,48.939277000000004,-122.751194,2
565,47.231681,-122.40353600000002,2
565,47.20357,-123.06768000000001,2
565,47.650249,-122.548258,2
565,47.71152,-117.36024099999999,0
565,48.996915,-122.75463799999999,2
565,45.859592,-122.531573,0
565,47.75175,-122.13998000000001,0
565,47.540433,-121.87029299999999,0
565,47.065637,-122.88641799999999,2
566,46.550587,-120.89710900000001,2
566,48.34871,-122.40016000000001,2
566,47.587214,-122.377854,0
566,48.718924,-122.515188,0
566,48.538024,-121.865356,2
566,47.520270000000004,-122.529049,0
566,47.545821000000004,-122.60973899999999,0
566,47.715466,-118.944354,2
566,47.62984,-120.68945,0
566,48.201099,-122.48797900000001,0
566,46.912444,-122.671798,0
566,48.501255,-122.234578,2
566,47.572882,-122.217909,2
566,48.512809000000004,-122.775994,2
566,47.587154,-122.377797,2
566,47.644805,-122.408041,0
566,47.141445000000004,-117.769621,0
566,47.450967,-122.36496299999999,2
566,47.189113,-122.29015600000001,2
566,47.21248,-123.10565,2
566,47.272525,-122.529696,0
566,47.284902,-122.366577,0
566,47.190599,-122.314121,0
566,47.690938,-119.108498,0
566,47.2038,-123.09548999999998,2
566,47.586929999999995,-119.39452,2
566,48.339093,-122.113295,2
566,47.592220000000005,-122.289185,2
566,47.497209999999995,-122.349374,0
566,47.8073,-117.57869,0
566,47.5676,-122.09456999999999,2
566,47.594590000000004,-119.36531000000001,2
566,47.963935,-122.24118,2
566,45.652653,-122.622809,0
566,47.131975,-122.411295,0
567,48.66482,-123.15019,2
567,47.258662,-122.449858,0
567,46.961777000000005,-122.75935600000001,0
567,47.86795,-122.10195,0
567,47.19041,-122.30046999999999,0
567,47.691465,-122.33414099999999,0
567,47.593441,-119.380569,2
567,47.52262,-122.057221,2
567,47.879422999999996,-122.25701399999998,0
567,47.497654,-122.36296599999999,0
567,47.47967,-122.30293,2
567,47.899035,-122.179773,2
567,47.284355,-122.388949,0
567,46.9815,-123.81625,2
567,48.068095,-122.287815,2
567,48.730571000000005,-117.52099299999999,2
567,47.391478,-122.47959399999999,0
567,47.867971999999995,-121.91750900000001,2
567,47.41494,-120.30521999999999,2
567,47.227802000000004,-122.20041299999998,0
567,47.748389,-122.56404199999999,0
567,47.751313,-122.29595900000001,0
567,47.654603,-122.09091699999999,0
567,47.766575,-122.09051699999999,0
567,47.30151,-122.3303,0
567,48.865225,-122.36278200000001,2
567,47.736228999999994,-122.55743000000001,2
567,47.638016,-122.352806,0
567,47.274312,-122.22590600000001,2
567,47.679144,-122.364818,0
567,47.164590000000004,-122.1263,2
567,47.352721,-122.057051,2
567,47.456790999999996,-122.16133500000001,0
567,47.756137,-122.21681000000001,0
567,47.861488,-122.273123,0
567,47.675681,-122.39503899999998,0
568,47.88917,-122.28896999999999,0
568,45.63221,-122.67156000000001,2
568,47.920504,-122.077942,0
568,47.950406,-121.989631,2
568,46.763927,-124.00732099999999,2
568,48.020231,-122.420069,2
568,48.744859000000005,-122.434583,0
568,47.282047999999996,-122.40238500000001,0
568,47.533409000000006,-122.038255,2
568,47.567921999999996,-122.393759,2
568,47.635647999999996,-122.04343100000001,0
568,47.937721999999994,-122.25886000000001,2
568,47.412128,-122.173796,0
568,47.469787,-122.25858500000001,2
568,47.428576,-122.065903,0
568,48.042768,-121.96523300000001,2
568,47.208951,-122.370098,2
568,47.669584,-122.268095,0
568,47.185906,-122.315081,2
568,47.437946999999994,-119.159501,0
568,47.67597,-122.38591000000001,0
568,48.25431,-121.60421000000001,0
568,45.9378,-119.6031,0
568,46.76513,-119.93473999999999,0
568,46.212118,-119.253123,0
568,47.569312,-122.09398300000001,0
568,47.76405,-122.3103,0
568,47.27081,-122.300068,0
568,47.23005,-122.41859,2
568,48.172774,-122.36508700000002,2
568,46.759060999999996,-123.007253,2
568,48.011064000000005,-122.106067,0
568,48.4185,-122.307552,0
568,47.672805,-122.379218,0
568,47.564825,-122.10938200000001,0
568,46.889229,-122.70419,0
568,47.693253000000006,-122.110196,2
568,47.291743,-122.366477,0
568,47.17303,-122.59801999999999,0
568,47.586929999999995,-119.39452,0
568,47.25513,-122.44163999999999,0
568,47.277371,-122.49338200000001,0
568,47.056628,-122.889918,2
568,46.212136,-119.25309399999999,0
569,47.584006,-122.30825,0
569,47.037304999999996,-122.84352,0
569,47.656008,-122.405817,2
569,47.497671999999994,-122.114651,0
569,46.940065000000004,-122.401729,2
569,47.547157,-119.460008,2
569,47.39665,-122.16671699999999,0
569,47.661715,-122.320856,0
569,47.554087,-122.396227,0
569,47.362899,-122.556274,0
569,47.7847,-122.326431,2
569,47.611526,-122.29567,0
569,48.707562,-122.669735,0
569,47.622569,-122.222757,2
569,47.476366,-122.29551000000001,2
569,47.697256,-122.307061,0
569,47.727959000000006,-122.040981,0
569,47.955979,-122.244665,2
569,47.12376,-122.777571,2
569,47.842001,-122.253013,0
569,48.086301,-123.181933,2
569,47.851192,-122.303044,0
569,48.649428,-122.49144799999999,2
569,47.559542,-122.06498899999998,0
569,47.501668,-122.378525,2
569,47.56922,-122.357703,2
569,48.90894,-122.50523600000001,2
569,46.212159,-119.253009,0
569,47.25513,-122.44163999999999,0
569,46.81601,-123.09947,0
569,48.575563,-122.51076100000002,2
569,47.1368,-119.34215,0
569,47.53243,-121.861764,0
569,46.912048999999996,-122.91178300000001,2
569,47.36229,-122.11160500000001,0
569,47.714771,-122.30889099999999,2
569,46.96206,-118.83397,2
569,47.280213,-122.482444,0
569,47.880966,-123.58984099999999,2
569,47.878588,-122.007268,0
569,46.858902,-122.83511899999999,2
569,47.258157000000004,-122.59077099999999,2
570,47.526382,-122.983552,2
570,48.055789000000004,-121.42057,2
570,48.8312,-122.47601,0
570,47.10433,-122.36006299999998,2
570,47.52234,-121.80568000000001,2
570,47.568453000000005,-122.64887900000001,0
570,47.717298,-122.35746599999999,2
570,48.57232,-123.08407,0
570,47.976824,-122.04916599999999,2
570,47.818059000000005,-120.81290600000001,2
570,47.779216999999996,-122.267322,2
570,47.11675,-119.27481999999999,0
570,47.032455999999996,-122.897768,0
570,47.637244,-122.41001200000001,0
570,47.609564,-122.14348600000001,0
570,47.226929999999996,-122.395053,0
570,46.577467999999996,-120.358319,0
570,47.719519,-122.337002,2
570,46.904474,-118.53293400000001,2
570,47.544090000000004,-122.011459,0
570,47.601535,-122.64135700000001,2
570,47.664666,-122.36425,0
570,46.171165,-119.174761,0
570,45.606916,-122.56799099999999,0
570,47.62984,-120.68945,0
570,47.659602,-122.34707,2
570,47.394128,-122.300849,0
570,47.504417,-122.38422,2
570,48.908664,-122.48735900000001,2
570,47.149558,-120.99951899999999,2
570,47.619814,-122.32500800000001,0
570,47.217853999999996,-122.225826,0
570,48.002611,-122.06449599999999,0
570,48.845908,-122.588058,0
570,47.62587,-117.419195,0
570,48.943427,-122.463132,0
570,47.530444,-121.82735100000001,2
570,47.471457,-122.357456,2
570,47.639324,-122.636781,2
570,48.943427,-122.463132,0
570,47.701405,-122.73819099999999,2
570,47.650257,-122.27719099999999,0
570,48.35324,-122.47181,2
570,47.434546000000005,-122.16363899999999,2
570,48.420608,-122.384699,0
570,47.796933,-122.17469399999999,2
570,48.06114,-122.1769,0
570,45.729745,-122.60244399999999,0
570,47.694099,-122.401495,0
570,47.535427,-122.37818899999999,2
570,47.15383,-120.99349,2
570,47.625721999999996,-122.36081200000001,2
570,47.891121000000005,-122.25103899999999,0
570,47.271815000000004,-122.459753,0
570,47.234325,-122.41541699999999,2
571,48.459561,-122.62458899999999,0
571,46.797246,-123.02770600000001,0
571,47.11247,-122.34222700000001,2
571,47.640774,-117.381376,0
571,47.085184999999996,-120.67966000000001,0
571,48.10886,-122.7749,0
571,47.526601,-122.36552900000001,2
571,47.602664000000004,-122.12824499999999,2
571,47.944839,-122.21403899999999,0
571,47.363095,-122.471026,0
571,46.380046,-117.03791499999998,0
571,47.211043,-122.205347,0
571,47.574152000000005,-122.044951,0
571,47.57192,-122.65223,0
571,47.228265,-122.554547,0
571,48.082453,-122.70971999999999,0
571,48.209406,-122.50680200000001,2
571,48.210118,-122.50671299999999,2
571,47.344321,-122.315546,0
571,47.798966,-122.323773,0
571,47.846311,-122.22616000000001,0
571,48.10886,-122.7749,2
571,47.53815,-120.28128000000001,0
571,47.690487,-122.354501,2
571,47.350946,-122.27784299999999,2
571,46.94239,-122.60735,0
571,48.390058,-122.495853,2
571,45.782311,-122.4801,0
571,47.96588,-122.39177,0
571,47.492816,-122.18342700000001,0
571,47.530048,-122.38615800000001,2
571,47.664138,-122.20586999999999,0
571,47.669707,-122.297995,0
571,47.999114,-122.205396,0
571,48.893543,-122.776705,2
571,47.632602,-122.519341,2
571,48.243587,-120.107523,2
571,47.851884999999996,-121.99515600000001,0
572,47.493102,-117.70820800000001,2
572,48.48809,-122.48052,2
572,47.687622999999995,-122.25498,2
572,47.635668,-122.64846499999999,2
572,45.762988,-122.66126399999999,0
572,47.524515,-122.348546,0
572,47.657441999999996,-122.359242,2
572,46.404323,-122.86474299999999,2
572,48.527729,-122.20936699999999,0
572,47.626529999999995,-122.09126699999999,0
572,45.59324,-122.488527,0
572,47.71906,-122.16638,2
572,47.222460999999996,-122.97216100000001,0
572,46.994708,-122.991127,2
572,47.75634,-122.20198,0
572,47.923414,-121.968106,2
572,47.673065,-122.359182,2
572,47.884211,-122.151606,2
572,45.951879,-122.62663300000001,2
572,47.571464,-122.397223,2
572,47.604186,-122.201567,2
572,47.326281,-122.37904499999999,2
572,47.52595,-122.70918999999999,2
572,46.180337,-123.10089099999999,2
572,47.346891,-122.471065,2
572,48.059374,-122.810873,2
572,48.580822999999995,-123.100525,2
572,45.692328,-121.881868,0
572,47.755409,-122.23126200000002,0
572,47.170142999999996,-122.52731599999998,0
572,47.534107,-122.37090900000001,0
572,47.778876000000004,-122.233391,2
572,48.636952,-122.911677,0
572,47.964525,-124.66501399999999,2
572,47.351804,-122.27301200000001,0
572,46.11905,-122.35626299999998,2
572,47.074315000000006,-122.20553799999999,0
572,48.994896000000004,-122.759654,2
572,47.469787,-122.25858500000001,2
572,47.241135,-122.43446200000001,0
572,47.19567,-122.28768000000001,0
573,47.470486,-122.34875600000001,2
573,47.668825,-122.400325,0
573,47.504171,-123.05728300000001,0
573,47.514398,-122.356812,2
573,46.626000000000005,-122.475,2
573,47.265227,-122.48603200000001,0
573,46.906215,-123.029556,2
573,46.902162,-123.02626599999999,0
573,47.211172999999995,-121.04181200000001,0
573,47.424783000000005,-122.152955,2
573,48.040281,-122.594397,0
573,47.483482,-122.084549,0
573,48.045634,-122.768855,2
573,47.865679,-122.255946,2
573,48.788117,-122.50441399999998,0
573,47.261364,-122.45306000000001,0
573,47.670072999999995,-122.305275,0
573,47.865989,-121.81197900000001,0
573,47.470131,-122.35206699999999,2
573,47.672441,-122.570076,2
573,47.710436,-122.317856,2
573,48.725967,-122.334018,0
573,48.576246000000005,-122.33186200000002,0
573,47.483482,-122.084549,2
573,47.195889,-122.368908,0
573,47.608893,-122.54146200000001,2
573,47.61002,-122.18791,0
573,47.671153000000004,-122.261804,0
573,47.240623,-122.44588300000001,0
573,45.627864,-122.54767199999999,0
573,47.322074,-122.387454,0
573,47.525074,-122.225477,0
573,48.950915,-122.46893700000001,0
573,47.986317,-122.19183799999999,0
573,48.264336,-121.95355,0
573,46.024049,-122.83073999999999,0
573,47.509333000000005,-122.469067,2
573,48.06603,-122.11576799999999,0
573,47.244848,-122.47689199999999,2
573,47.736509999999996,-122.323349,0
573,47.555613,-122.65781100000001,2
573,48.399613,-122.66023600000001,2
573,47.742546999999995,-121.980744,0
573,48.067738,-122.161194,0
573,47.62952,-122.35986000000001,2
573,47.974272,-122.09132,0
573,45.795906,-122.728302,0
573,47.04119,-122.88203500000002,2
573,47.431779999999996,-121.30065,0
574,47.8484,-122.09880600000001,0
574,47.578606,-117.445295,0
574,47.737796,-121.981075,0
574,47.602559,-117.453877,2
574,47.22882,-122.41831,0
574,46.74623,-121.706204,0
574,47.212509000000004,-122.25981200000001,0
574,47.91961,-122.30336299999999,0
574,47.201409000000005,-122.50368600000002,2
574,47.244858,-122.31270400000001,2
574,47.65019,-122.676506,2
574,47.670201,-122.401749,0
574,47.652576,-121.90629799999999,0
574,48.11399,-121.60253999999999,2
574,47.533238,-121.749521,2
574,47.531715000000005,-121.87698600000002,0
574,48.941590000000005,-122.6167,2
574,45.868247,-120.759952,2
574,47.56575,-122.05311,2
574,46.748368,-122.062252,2
574,47.863632,-122.208968,2
574,47.594578999999996,-122.28821200000002,0
574,47.393992,-122.46585800000001,0
574,46.903307,-122.556831,2
574,47.679505,-122.3197,2
574,47.539238,-121.72821599999999,2
574,47.323825,-122.372725,2
574,48.960013000000004,-122.40656499999999,0
574,47.738025,-122.32396100000001,0
574,45.611016,-122.52694299999999,2
574,47.263267,-122.257021,0
574,48.705787,-122.33653899999999,2
574,48.744932,-122.434577,2
574,47.389733,-122.46366599999999,2
574,48.667295,-122.328143,2
574,48.962707,-122.442168,2
574,47.50172,-123.06586999999999,0
574,46.987821999999994,-123.602158,2
574,47.969514000000004,-122.20302,2
574,47.13066,-122.23289,2
574,47.72082,-122.36887800000001,0
574,48.940575,-122.634828,2
575,48.28283,-122.545327,0
575,47.454370000000004,-122.122123,2
575,45.883662,-120.81000300000001,2
575,47.6719,-122.309099,0
575,46.201978999999994,-123.386354,0
575,47.604258,-122.28448600000002,2
575,47.808867,-122.31186000000001,2
575,47.638653000000005,-122.39484399999999,0
575,47.22222,-122.97223000000001,2
575,48.244619,-122.34168600000001,2
575,46.163109999999996,-122.85295,0
575,47.39393,-122.04526000000001,0
575,46.163057,-122.85313400000001,2
575,45.93864,-122.67643000000001,0
575,45.597631,-122.520876,0
575,47.279381,-122.49648400000001,2
575,47.279402000000005,-122.496632,2
575,48.105869,-123.23280600000001,2
575,45.945516,-122.750851,2
575,48.838619,-122.54134599999999,2
575,47.425661,-122.322883,2
575,47.300559,-123.09291999999999,0
575,47.550761,-122.359408,0
575,47.996472,-122.08753300000001,0
575,47.954696999999996,-122.225254,2
575,47.957639,-122.243853,0
575,48.477647999999995,-122.16601499999999,0
575,48.11217,-123.39233,0
575,47.281384,-123.48256599999999,0
575,47.31187,-122.574624,2
575,47.61373,-122.044051,0
575,48.65162,-122.49063999999998,2
575,46.465247999999995,-124.052826,0
575,47.996082,-123.384727,0
575,47.195637,-124.202918,2
575,47.655912,-122.420051,2
575,48.399286,-122.65968899999999,0
575,47.196045,-124.20198500000001,2
575,47.60754,-119.36386999999999,0
575,48.927519000000004,-122.74501599999999,1
575,47.67566,-122.188149,2
575,47.259276,-122.34111299999999,0
575,47.003273,-122.83126100000001,2
575,47.787763,-122.382411,2
575,47.553841999999996,-122.191002,0
575,46.98543,-123.63237,0
575,47.664108,-122.397019,0
575,47.829886,-122.11426999999999,0
575,47.926549,-122.23088,0
575,47.2207,-122.851579,0
575,48.39112,-122.64695,0
576,47.847091999999996,-122.02583200000001,0
576,46.689254999999996,-123.72963500000002,2
576,46.43995,-122.78407,2
576,47.712196999999996,-122.33838100000001,2
576,47.527105,-122.264096,2
576,47.279796999999995,-122.49231499999999,2
576,47.867893,-121.813848,0
576,48.72899,-122.13071399999998,2
576,48.52342,-122.91395,0
576,47.587247999999995,-122.38223500000001,2
576,48.617148,-122.38555600000001,2
576,48.572567,-122.506153,2
576,47.678571000000005,-122.284871,2
576,46.549398,-122.52713500000002,2
576,48.721117,-122.494127,0
576,48.962423,-122.458591,2
576,47.788051,-122.36061399999998,2
576,47.124106,-122.27535800000001,0
576,47.25394,-122.46699,2
576,47.13592,-119.2999,2
576,46.46434,-124.02982,0
576,45.6867,-122.5991,2
576,47.61738,-122.05887,0
576,47.8526,-121.98087,0
576,48.62539,-122.46266999999999,2
576,46.402640000000005,-117.09606000000001,2
576,47.694862,-117.281912,2
576,48.714087,-122.89796299999999,0
576,47.966328000000004,-122.200128,0
576,47.755195,-122.10953400000001,0
576,47.638256,-122.351426,0
576,47.819063,-117.402744,0
576,47.973576,-122.07897700000001,0
576,45.757907,-122.58791799999999,2
576,47.218242,-122.52830800000001,0
576,47.342024,-122.733177,2
576,47.130146,-122.423363,2
576,47.808685,-122.574646,0
576,48.114093,-117.100105,2
576,47.479490000000006,-122.12558500000002,2
576,47.833376,-117.398751,0
576,47.603524,-122.116183,0
576,47.340508,-122.277528,2
576,48.740133,-122.63378300000001,2
576,47.529884,-122.235437,0
576,47.165017999999996,-122.688294,2
576,47.491202,-122.186049,2
576,47.62984,-120.68945,0
576,47.749919,-122.20824499999999,2
576,47.481553000000005,-122.337399,2
576,47.576859999999996,-122.31271000000001,2
576,47.24888,-123.08964399999999,0
576,47.867911,-121.8137,0
576,48.572567,-122.506153,2
577,47.180678,-120.96441000000002,0
577,46.999183,-122.77871100000002,0
577,47.279402000000005,-122.496632,0
577,47.577631,-122.17966799999999,2
577,48.702909999999996,-122.45336,2
577,47.97659,-122.20596,0
577,47.989864000000004,-122.204472,2
577,47.747817,-122.32080900000001,2
577,48.229234000000005,-122.04579199999999,2
577,47.569154,-122.37337099999999,2
577,47.552076,-122.325822,0
577,48.176361,-122.527905,0
577,49.12069,-122.65523,0
577,47.250165,-122.53253600000001,0
577,48.949560999999996,-122.785941,2
577,47.251495,-122.451625,2
577,47.450540000000004,-122.82763999999999,2
577,47.61676,-122.112496,0
577,48.760837,-122.508098,2
577,47.759036,-122.195805,2
577,48.053108,-122.151526,2
577,47.602672999999996,-122.311875,0
577,47.14978,-122.309292,0
577,47.045593,-122.83058500000001,2
577,46.238009999999996,-119.27524,0
577,45.731714000000004,-122.41408500000001,0
577,47.58034,-122.0288,0
577,47.303893,-122.339357,2
577,47.47532,-122.20487,0
577,47.798353000000006,-122.33433500000001,0
577,48.00939,-122.55938,2
577,45.488689,-122.48886200000001,0
577,45.583628999999995,-122.443076,2
577,45.745939,-122.64286299999999,2
577,46.999221,-122.778729,2
577,47.159657,-122.15198400000001,0
577,47.59726,-119.39648000000001,2
577,48.121814,-123.104772,0
577,47.476689,-122.227144,2
577,48.033158,-122.088775,2
577,47.167804,-122.41606399999999,0
577,47.870096999999994,-121.771984,0
577,47.74487,-117.51014599999999,0
577,46.64792,-122.91513,0
577,47.7591,-122.196,2
577,47.720262,-122.16945,2
577,47.628699,-122.365815,0
577,48.090872,-122.17119699999999,2
577,48.160441999999996,-122.337193,0
578,47.728629999999995,-122.31688,0
578,45.744215000000004,-122.652528,2
578,47.718046,-117.454975,2
578,47.883563,-122.239076,2
578,47.885670000000005,-122.30568999999998,2
578,47.883563,-122.239076,2
578,47.3074,-122.23035,2
578,47.60357,-122.32945,0
578,47.574586,-122.411791,2
578,48.896671000000005,-122.60824299999999,2
578,47.060275,-122.37966200000001,0
578,47.390403000000006,-122.29973799999999,0
578,48.0399,-122.40618,0
578,47.896190999999995,-122.30804499999999,0
578,47.012312,-122.777345,0
578,47.04844,-122.87007,0
578,48.387440000000005,-122.63172,0
578,48.767694,-122.44783500000001,0
578,47.67082,-122.274374,0
578,47.69149,-122.29092,0
578,47.736647,-122.05477900000001,0
578,48.242253999999996,-122.373943,0
578,47.733278999999996,-117.398697,0
578,46.01017,-122.91006000000002,2
578,47.662403999999995,-122.36116100000001,2
578,47.508008000000004,-122.308329,2
578,47.806604,-122.340507,2
578,47.555554,-122.37763999999999,2
578,47.553298,-122.02496699999999,2
578,47.834726,-122.290176,0
578,47.851889,-121.973404,2
578,47.411004999999996,-122.581675,2
578,47.565068,-122.207936,2
578,47.669739,-122.30568999999998,0
578,48.49358,-123.11201299999999,2
578,47.183089,-122.109766,0
578,47.59796,-120.65801,2
578,47.050841999999996,-122.92534199999999,2
578,48.933254999999996,-122.48592,2
578,47.924262,-117.35576499999999,0
578,48.125572,-122.43215900000001,0
579,48.442243,-122.31867,2
579,48.010495,-122.535054,2
579,47.196838,-122.18118100000001,2
579,47.567665000000005,-122.38041000000001,0
579,46.888365,-124.025725,0
579,47.62984,-120.68945,2
579,47.398357,-122.11173799999999,0
579,47.713504,-122.255283,0
579,47.20433,-121.99136000000001,0
579,47.371192,-122.54705600000001,2
579,47.757090999999996,-122.07251000000001,0
579,47.198797,-121.116823,2
579,46.084387,-122.861328,2
579,47.907990000000005,-122.242084,2
579,47.629368,-122.612475,0
579,47.718046,-117.454975,2
579,47.900331,-122.208626,0
579,47.906715000000005,-121.931951,0
579,47.829178000000006,-122.050082,0
579,46.284984,-119.17010900000001,0
579,47.613440000000004,-122.03538999999999,0
579,47.529384,-122.376672,0
579,48.803838,-119.58288200000001,2
579,47.62984,-120.68945,0
579,47.62984,-120.68945,2
579,47.952906,-117.474507,2
579,47.609035,-122.02098500000001,2
579,45.604839,-122.559753,2
579,47.739869,-122.258471,2
579,48.152429999999995,-122.573399,2
580,48.65162,-122.49063999999998,2
580,47.180943,-120.85422,0
580,48.933296,-122.569217,0
580,47.069255,-122.928794,2
580,47.487594,-122.14138799999999,0
580,47.069255,-122.928794,0
580,46.825793,-122.53096599999999,2
580,48.403071000000004,-122.64706299999999,0
580,47.25385,-122.95523999999999,2
580,47.091636,-122.933628,2
580,48.129373,-122.78345300000001,2
580,47.649337,-122.377831,0
580,47.579029,-122.22880500000001,2
580,48.53478,-122.8603,2
580,47.533332,-122.382226,2
580,48.546968,-122.381134,0
580,47.533332,-122.382226,2
580,47.818878000000005,-122.36411399999999,2
580,48.245940000000004,-122.5003,0
580,47.689099,-122.201858,2
580,47.154371999999995,-122.19176100000001,2
580,48.950782000000004,-122.515877,0
580,47.154545,-122.1917,2
580,48.084539,-122.13295500000001,2
580,45.64732,-122.58313899999999,0
580,48.121319,-122.490652,0
580,47.62984,-120.68945,0
580,47.294004,-120.702343,2
580,45.644013,-122.571129,2
580,48.441838,-122.67636200000001,2
580,45.63346,-122.570986,0
580,48.576359000000004,-122.543274,2
580,48.270458000000005,-117.25353999999999,0
580,48.778290000000005,-122.425976,0
580,47.307592,-122.42331899999999,2
580,45.627485,-122.519501,0
580,48.442158,-122.676571,2
581,47.59726,-119.39648000000001,0
581,48.830448,-122.59498700000002,0
581,47.65862,-122.017917,2
581,48.088879999999996,-122.58022,2
581,46.763636,-120.45682099999999,2
581,48.986641,-122.528957,2
581,48.405837,-122.268198,0
581,48.501348,-122.246544,2
581,48.767371999999995,-118.62309199999999,2
581,48.163308,-123.699789,2
581,47.122056,-122.14326899999999,2
581,46.128640000000004,-121.77152199999999,2
581,47.007684999999995,-122.96216399999999,0
581,48.162418,-122.13831499999999,0
581,47.29043,-122.40065700000001,2
581,47.57083,-122.116973,0
581,47.709007,-122.28454199999999,0
581,47.427125,-122.53414699999999,2
581,47.749421999999996,-121.917852,2
581,48.459962,-122.23816399999998,0
581,48.725931,-122.34903600000001,0
581,48.389272,-122.511924,2
581,47.692002,-117.375101,2
581,48.306725,-122.678053,0
581,47.701812,-122.28905900000001,2
581,47.758901,-122.476602,2
581,47.565135,-121.891846,0
581,47.388627,-122.656108,0
581,47.776353,-122.26487,2
581,47.388627,-122.656108,2
581,47.309238,-122.00143600000001,0
581,47.605717,-122.01335,0
581,45.627485,-122.519501,0
581,48.971564,-122.71980500000001,0
581,47.864488,-122.313774,0
581,48.57399,-122.70879,0
581,47.737326,-122.365904,0
581,48.7359,-122.493218,0
581,48.858538,-122.610272,2
581,47.395027,-122.30426200000001,0
581,47.372859999999996,-122.29061000000002,0
581,47.50262,-122.622033,2
581,47.59561,-122.59575,0
581,47.056206,-123.009196,2
582,48.114816999999995,-123.46578000000001,0
582,48.812055,-122.17409599999999,2
582,47.34513,-121.17477,2
582,47.448971,-122.674494,2
582,46.821965999999996,-122.466002,0
582,47.957648999999996,-122.278127,0
582,47.741517,-122.262634,0
582,47.650686,-122.344503,0
582,48.04979,-122.59155,0
582,45.63221,-122.67156000000001,0
582,47.386943,-122.257979,0
582,47.290378999999994,-122.40056000000001,2
582,48.405837,-122.268198,0
582,47.213772999999996,-122.9383,0
582,47.907508,-122.23023300000001,0
582,48.93325,-122.72628,0
582,47.272071000000004,-122.52917099999999,0
582,47.44827,-122.34986699999999,2
582,46.635387,-121.663446,2
582,47.165431,-122.259652,0
582,47.918845000000005,-122.299116,2
582,47.959006,-122.25005,2
582,47.608576,-122.13574799999999,2
582,48.08334,-121.97008999999998,0
582,48.105185,-123.443025,0
582,47.248994,-122.46143700000002,2
582,47.19789,-122.288146,0
582,47.207305,-122.14173400000001,0
582,47.22882,-122.41831,2
582,47.319085,-122.352705,2
582,47.319085,-122.352705,0
582,47.669909000000004,-122.279724,0
582,47.534471999999994,-122.377696,2
582,47.900185,-121.845611,0
582,47.484787,-122.580605,0
582,47.945727000000005,-122.22883799999998,0
582,47.44827,-122.34986699999999,0
582,47.160478999999995,-120.848727,0
582,48.157131,-122.18811399999998,2
582,48.504946000000004,-122.23623799999999,2
583,47.788787,-122.31279199999999,2
583,45.578555,-122.36325900000001,0
583,48.910678000000004,-122.75076499999999,2
583,47.413502,-123.196372,2
583,47.812775,-116.87845,0
583,47.595273999999996,-122.061811,0
583,47.802346,-122.668765,0
583,47.81657,-122.64693,2
583,48.853459,-122.619202,2
583,48.753035,-122.424558,2
583,47.162221,-122.54772,2
583,48.892103000000006,-122.452532,2
583,47.748058,-122.56509199999999,2
583,47.928197,-122.228784,0
583,47.638992,-122.35261000000001,0
583,47.464528,-122.36391599999999,0
583,48.711576,-122.882424,0
583,47.68509,-122.372095,0
