Detection Date,Latitude,Longitude,Notes,Lab Status
593,47.3855,-123.151858, ,0
593,47.565492,-122.146179,was around smaller bees like the pic attached but flew off before i could take a pic of it,0
593,45.624593,-122.55096,It’s in my garage right now 501 NE 118th ave,0
593,46.939915,-122.363996,"Saw what I thought was a spider on my ceiling, but when I got closer I realized it was a giant bee. I asked my husband to kill it, and save the corpse, but it threw it outside & I can’t find it now. But I pulled up pictures of a murder hornet and compa",0
593,48.01318,-122.50494099999999,I was cutting wood on our property when this hornet landed on a log. I was able to capture it in a water bottle alive.,0
593,47.30151,-122.3303,Found dead in my driveway,0
594,48.3376,-122.60829199999999,"3rd sighting, bigger than my adult female pinky finger. Not a good photo but I'd bet $ it's a female Asian hornet based on personal research and resources.",0
594,47.97659,-122.20596, ,0
594,48.805240000000005,-122.397815, ,0
594,47.42899,-122.47818000000001,"It was around two inches long , yellow and black  and it flew.",0
594,47.60541,-122.307946, ,0
594,48.11495,-123.45188999999999,It was on my shirt so i stomped it out like marlon brando! I checked on it a while later and it was still alive..,0
594,48.716623999999996,-123.01222,My husband was cleaning our kiddie pool when he came in showing me the dead body of what we think is a Murder Hornet.,0
594,47.921155999999996,-122.30791599999999,Large thumb sized orange banded wasp. Roving over the mint in my backyard.,0
594,47.823698,-122.330476,Roughly 5 insects found in grass and dirt in backyard,0
594,48.55664,-122.89296000000002,"We are camping in Odlin county park, on Lopez island. We have seen 2 very large wasp/hornets. Or neighbors suggested reporting. I am sorry I did not keep the first example, from Wednesday 2nd September. The next sighting was today 9/5/20. I will attach p",0
594,48.126290999999995,-122.36451399999999,"There are many of these large bees.  They are in the ground with multiple holes, looks like there are honey bees in there too.",0
594,48.530031,-122.39314399999999,Big and a loud flying bug,0
594,47.62984,-120.68945,"Found in residential backyard at 9534 39th Loop NE, Olympia, WA 98516",0
594,48.7098,-122.4792,"9/4/20 at 5:25 pm: Three witnesses sighted the silhouette of a very large hornet under a patio umbrella for a couple of seconds. The body appeared to be at least 2 inches long with a stinger about 1/4"" long. It flew away very fast, so unable to get pictu",0
594,47.75463,-122.27795,"Not the hornet, but what is it...? I’ve never seen in Wa before.",0
594,48.408343,-122.336482, ,0
594,47.70319,-122.50863999999999,"It flew away before we could take a picture, but it was very large probably 2 inches and looked like what see in the pictures.  We saw it at the park by the apple tree near the playground at fay bainbridge state park.  My nephew had earlier seen a large",0
594,48.135119,-122.258058,"Single, matching description, midday on property. Somewhat aggressive but not persistent. Headed north but otherwise unknown location.",0
594,48.206309999999995,-122.46101999999999,"Found on Camano Island, Wa.",0
594,47.448338,-122.60586699999999,Landed on a chicken coop at our home. I killed it. It took several blows to finally dispatch it. Still have body. And will attach photos. The photos are prior to killing it.,0
594,48.194138,-122.49843500000001,The body is all black but legs are black and yellow striped. Head has large orange areas surrounded by black.,0
594,47.687859,-122.40351299999999,"Not striped, looked very large, pulled a small green grasshopper into its hole in the ground.",0
594,47.607124,-117.37560400000001,"Observed bee, above my garage door, looks like Asian hornet, from my vantage point. He is just sitting there, about 10 minutes now. I don't know how long he has been there. My son and I saw one at his house, about a hour earlier, that bee was missing his",0
594,48.741116,-122.432296,Found in a pool,0
594,47.477551,-122.060598, ,0
594,47.056765000000006,-123.08905,"We saw one that landed on a cedar board at Summit Lake in West Olympia. We were unable to catch it or kill it. But, the stinger was about 1/2” long and overall body about 2” and wing span of about 2”. Looked like the photos of it we looked up.",0
594,47.654803,-122.160521, ,0
594,47.501028000000005,-122.229064,Found in a spider web,0
594,47.62984,-120.68945,It is big and aggressive!!,0
594,48.171888,-122.364529, ,0
594,48.78476,-122.57405200000001,Found in our shop.,0
594,47.176057,-120.94417,It was chasing honey bees around their nest on some land we own and it started chasing me and my husband hit it with his hat and we put it in a baggie it is alive.,0
594,47.02317,-122.849915,It landed on my garage. Once I realized what I was looking at and went to snap a picture it flew away. It was probably 2 to 3 inches long and pumpkin orange.,0
594,47.860580999999996,-122.297147,Its in a Gatorade bottle so its wet,0
594,47.30151,-122.3303, ,0
594,47.760859,-122.561651,Buzzing around my front door,0
594,47.287698,-122.39803899999998,Saw in my ivy. Looked bigger than normal.,0
594,47.769078,-122.20811200000001, ,0
594,48.14232,-122.56832,"I'm not an insect expert, no idea what this was, just looked big with a nasty stinger possibly. Only saw one.",0
594,46.92694,-123.052249,It was yellow and black approximately 2 inches long with a large stinger that could easily be seen when flying.  When flying near me it was loud.,0
595,47.92693,-122.68798999999999,I think I just had a murder hornet buzzing around in my yard. Here’s a video and some screenshots I was able to grab from a couple of the video frames. Please let me know how you would like me to proceed.,0
595,48.570729,-123.151568,Does not natch photos but very large for here.  Found in water trough.,0
595,47.531225,-122.222416, ,0
595,48.541281,-122.187276,It was dead in our driveway,0
595,48.12424,-122.360423,"2nd one I've killed, 1st was about a month ago.  Never saw a hornet this big in my life.  And the stinger is huge!  I saved it if you need it.",0
595,47.587281,-122.377808, ,0
595,47.370706,-122.275279,"I don't have a pic. It was too far away, but this was absolutely an asian giant hornet. It was dark yellow on the head and over an inch long.",0
595,48.718864,-122.51588400000001,Suspected sighting of Asian giant hornet at nest site at Marine Park in Bellingham. The suspected nest is in the ground near the black fence by the railroad tracks to the south of the park.,0
595,48.392213,-122.324026,"Looked to be over an inch long, as it flew away it was a very distinguishable and loud wing sound. It wasn’t very fast but loud big it was flying away from a rhododendron.",0
595,48.569917,-123.15225500000001,Found in horse water trough,0
595,47.006239,-122.868108,Found dead in pool of water. Saved specimen in freezer if needed,0
595,47.633562,-122.70329299999999,found insect walking on paved garden pathway.  I captured and froze the wasp/hornetos9 I could get good picsd,0
595,45.617146999999996,-122.49808, ,0
595,47.25513,-122.44163999999999,"1-2 inches long, long wings, mostly black.",0
595,48.0775,-122.49014299999999,Huge bee landed on my wood pile. Appeared to have something in it's mouth. I have captured it alive but don't know how to keep it alive. It is in a mason jar with holes in the lid.,0
595,47.92605,-122.68712,I was picking black berries in my back yard when I spotted a very lg. Wasp that appeared to look like a killer wasp. I was not able to take a photo of it. Sorry.,0
595,47.440339,-122.343994,"We live in Normandy Park.  Saw the largest hornet I’ve ever seen at least 1.5 inches long and orange brown.  Loud buzzing noise and very long stinger.  Tried to catch it, but unsuccessful",0
595,48.993181,-122.745703,Insect was very aggressive and seemed to repeatedly fly towards my head after being swatted away,0
595,48.228196999999994,-122.14268,"Very large hornet, couldn't get a picture. At least 1.5 inches. Wish I had my phone on me when it was sighted. It was landed on my mailbox got a good look at it. It was a dark yellow.",0
595,48.275386,-121.98868999999999,"Large hornet, larger than baldface hornets. I have the live anterior part in a pill bottle. I am not going to open it again probably for several day. I will try to find the abdomen in the mud.",0
595,48.066469,-122.12710700000001,"We caught the Hornet at Port Susan Camping Club on the Tulalip Indian Reservation near Marysville, Washington in Snohomish County. My # is 425-501-0038",0
595,47.300887,-122.380614,See photo,0
595,48.422442,-122.61416899999999,"Saw this hornet today in our yard. Not sure of I. D. , but have never seen one before.",0
595,47.824793,-122.323378, ,0
595,47.19102,-123.12866000000001,Is this an Asian Hornet,0
595,47.42759,-122.445102,"Very large, unidentified hornet located near Ellisport, Vashon Island",0
595,47.274543,-122.508633,This bee is large and unusual. Not sure if it’s the murder hornet but I haven’t seen one this size before,0
595,48.98596,-122.743605,"The hornet flew into the neighbor's tree at 1445 Garfield Ave., Blaine, WA while we were talking over the fence.  We caught it in a net then into a jar to take photos.  No apparent stinger, head is smaller than Asian Hornet pictured, thorax is thin like",0
595,46.834557000000004,-123.04921200000001,captured from flower in a glass container,0
595,45.637995000000004,-122.641535,Found this on our deck in Vancouver WA,0
595,48.770171999999995,-122.510393,"I work for Whatcom County an attended a training on the ID of these insects. I got a 10 second look at it as it landed nearby, was unable to take a photo. I am certain of the ID. Our next door neighbor keeps honey bees.",0
596,47.419922,-122.08242299999999,We were on our deck when it landed on a post. It was huge and looked just like the pictures we’ve seen. We have do doubt that this is what it was. Never seen anything like it before.,0
596,48.870296999999994,-122.532439,"Yesterday when pulling out of my driveway, I noticed what looked like a dead grasshopper in the back of my car, behind the back seats and just under the rear window. I forgot about the insect until later in the day, at which time I inspected in and reali",0
596,48.869685,-122.52184,I submitted a report just a few minutes ago but the photos had an error uploading. Im just sending to include photos for the report already submitted.,0
596,47.405623,-122.21361499999999,"I have seen three in my backyard.  I was able ti kill one.  Sorry, I didn't get a photo of them.  The one I killed was not recognizable afterward.",0
596,48.089102000000004,-122.166301,Found in outside storage room attached to house,0
596,47.025197,-122.75001499999999,Their was 3 I managed to kill one,0
596,48.105659,-122.324596,Very aggressive and fast to chase,0
596,47.856805,-122.01053999999999,"unfortunately I didn't have my phone with me, as I was picking vegetables. Loud buzzing caught my attention, but I figured it was a June bug since it sounded so loud. it landed on the black landscape cloth near my daughter and I leaned forward to see wha",0
596,48.110157,-122.172722,I think I have a (under hornet) in marrysville wa,0
596,47.555946,-122.303974,Insect was about 1.5 in long. Hopefully just an elm sawfly. Did not get close enough to look for a stinger.,0
596,47.855367,-121.677517, ,0
596,47.855367,-121.677517, ,0
596,47.855333,-121.677526, ,0
596,47.490207,-123.036061,"Doesn't have the orange face, but doesn't look like the other wasps and was very large",0
596,48.126290999999995,-122.36451399999999,They are living with honey bees in the ground in 2 different mounds/berms on the beach side of this property.,0
596,48.31647,-122.51477, ,0
596,46.99512,-124.16305,Asian hornet  sweep in and land on our raw meat being prepped for BBQ. Second sighting at same location.Did not land and coulnt capture.,0
596,48.163977,-122.618825,We have a large garden. Spotted about 1500 today. No picture taken. Biologist on sight please call with questions,0
596,48.941753000000006,-122.762904,"Maybe a paper wasp, not sure since it has decayed a bit",0
596,48.303562,-122.318848,We have it captured alive.  Please let us know if you’d like us to hold it for you.,0
596,47.985029,-122.10776200000001,I saw it briefly it was huge! More ob the black side no white color.,0
596,47.168079999999996,-123.06752,The bee was caught in a spider web at our house. I captured it into a jar,0
596,46.99508,-124.16333999999999,definitely not a native bee or wasp.,0
596,47.769771999999996,-122.312458,A live Asian Giant Hornet was spotted in our gravel driveway going into a burrow. We killed the specimen sited but  believe that there might be an underground hive in our driveway.,0
596,47.594623,-122.29506699999999,A giant hornet ~1.5 inches long flew into my apartment. Tried to catch it but flew out the window. Looked like a yellow jacket but much darker yellow. From a distance it looked mostly black with some orange. Was slow flying.,0
596,47.54226,-123.04033000000001, ,0
596,47.744871999999994,-122.19991599999999, ,0
596,47.708056,-122.25059499999999,Large bee that I killed at Denny beach,0
596,48.097413,-122.16943500000001,Larger than anything seen in my yard in prior 20 years.,0
596,47.855333,-121.677526, ,0
596,46.614599,-121.680851,landed on a camping chair,0
596,47.855333,-121.677526, ,0
596,47.821034000000004,-122.14648700000001,In a spider web,0
596,47.092737,-122.31143200000001,I live in South Hills WA (Pierce County) and capture this hornet in my backyard on 07 Sep 2020.  I believe it is an Asian Giant Hornet. I have it in a container.,0
597,47.661705,-122.059873,Saw the hornet on a flower while working in my garden.,0
597,47.693146999999996,-122.898968,"Approx. 2-2.5 in. long x 1/2 wide. Sorry, not time to get a photo.",0
597,47.608876,-122.62871000000001,"Bigger and more orange than other bees I've seen. It was at Fred Meyer in Bremerton, WA.",0
597,47.471771999999994,-122.34858100000001,This Hornet was resting on my asphalt driveway. It had a leaf piece about the size of a nickel in it's claws. It flew straight up to about three feet then flew away carrying the leaf piece gripping the edges of the leaf. It held the leaf parallel to it's,0
597,48.649877000000004,-122.375395,I saw what I think may be an Asian giant hornet. It flew past me and stopped 6ft away and hovered by a doorway for a few seconds. It was in a more upright position than I'm used to seeing. It looked large bodied and about 2 inches long. Only saw it for 1,0
597,47.876131,-121.875973,didnt get picture but very large larger the a big bumble bee south everett just east of 128th and I5,0
597,47.353857,-122.278328,Like an inch and a half long. Looks a little different but cant seem to find another like it.,0
597,47.548615000000005,-122.58519299999999,Bee found in my yard while cleaning up a downed tree.,0
597,48.512726,-122.637394,"If the pictures don't come through, I can email them.  This picture is of his belly, he is alive, was in my kitchen so I grabbed him by his wings and took these pictures.  He was at least 2"" long and mostly a dark grey or black.  He didn't have much yell",0
597,48.91066,-122.750623,"I have a captured hornet. It may be a bald faced hornet, but it is good size. It is alive and in a plastic bottle.",0
597,47.517507,-122.193463,Biggest bee we have ever seen flew into our hot tub and we trapped it under a bucket.,0
597,47.309399,-122.225668,"1"" , black head orange tail and looked bigger before squished.",0
597,48.781222,-122.417208,Doesn’t have the orange head. It’s about 1-1/3” long. Has black and yellowish striped legs.,0
597,48.301658,-122.34375700000001,"Positive ID - Asian Giant Hornet, flew to within 3' then flew away slowly",0
597,48.11378,-122.80198,Found outside garage today,0
597,47.497222,-122.34398300000001,Couldn’t capture a good picture but it was about 1.5 inch long and matched the images of the deadly hornet on this site.,0
597,47.738968,-122.290709,"Few in to my shop and buzzed around, unfortunately couldn't get a picture of it but was within ten feet of me.",0
597,47.69062,-122.35398700000002,"I saw what appeared to be a bee but this bee was more orange and had a munch longer body than what I’ve ever seen on a bee. I tried to get a video but I was a little freaked out so I got what I could and then crossed the street. Serious though, I’ve",0
597,47.604493,-117.396847,Very large hornet - orange rear end,0
597,48.721394000000004,-122.48355,I wasn’t sure if I should try to catch it or not? Saw it in my garden yesterday,0
597,48.12963,-123.20584, ,0
597,47.90705,-122.38478899999998, ,0
597,47.415423,-122.316096,We seen a bee exactly like the bee on the far left of this photo. It was huge!,0
597,45.72849,-121.48229599999999,"I saw a giant hornet as I parked my car. It landed beneath a wheel, I was able to observe it closely. It was definitely not any of the pictured other species, all of whom I am familiar with. Sorry I did not get a picture!",0
597,47.524504,-122.368399,The photo was after we killed it so it looks a little smaller. It had a an orange head,0
597,48.206519,-122.050284,We found it in our pool so it is very dark from the water but there is a lot of orange on it. I have it in a bag if you need it.,0
597,47.381256,-122.21065700000001, ,0
597,46.99552,-120.53187,It was about 2.5 inches long and 1 inch stinger,0
597,47.787763,-122.382411,"Hornets seen several times per week (one at a time, but never able to photograph until one seen in a spider web)",0
598,48.72359,-122.46741899999999,Confirming this is a bumble bee vs aisian beetle,0
598,48.302015000000004,-122.34416499999999,Two people saw a sighting on a wood pile next to our woods.  Our neighbor up the road raises bees.,0
598,48.818622,-122.45371999999999,"Was not able to take a picture of it because I ran away, but it was exactly as this picture. It was huge like 2 inches long, and orange looking with long stinger",0
598,45.649817,-122.17066299999999,"My fiance found it alive by our chairs at the washougal river. I think it got blown into river by the 20 mph winds, swam out of the river and was trying to dry off. It was huge! I am deathly allergic to bees and tentatively went and looked at it. Had a s",0
598,48.081579999999995,-121.96931000000001,Found in a spider web next to my green house,0
598,48.752342999999996,-122.48370200000001,"(48.7523368, -122.4837050) Picture is of the scar left from whatever attacked me.",0
598,47.537185,-122.27225800000001,"In my backyard. When I got my camera and came back it was gone, so no pictures. I'm fairly certain from looking at photos that this was a murder hornet.  It was solitary. Looked like the pics in  ",0
598,47.282353,-122.30115500000001,"Interested in the yard waste receptacle, landed long enough to get a good look, then took off.",0
598,47.899584000000004,-122.19279499999999,"Approx 1 1/2 inches long, black eyes, orange wings & antenna",0
598,47.692878,-122.378647,We were outside in the backyard when this hornet-like insect started diving aggressively at my wife and kids.  At first glance I thought it was a dragonfly due to it's size.  My son and I had been camping over the weekend around bald-faced hornets and th,0
598,47.679229,-122.271999, ,0
598,47.35501,-122.081318,"Was about 1 1/2"" long, big head and orange in color",0
598,47.452746000000005,-122.536514,Sorry I trapped him inside my garage window and screen then sprayed him before capturing images so you may not be able to see it very well. It was one of the biggest wasps I've seen.l,0
598,46.730346999999995,-123.00348999999999,"Centralia, WA",0
598,47.357703,-122.310946, ,0
598,46.98686,-124.16696,This hornet was very aggressive.,0
598,46.869587,-122.254069,"just saw the giant hornet, around 2"" in length, yellow head...very pretentious looking in my garden, tried to catch but could not",0
598,48.758818,-122.798825,It is about an inch and a half long. It was attacking another bee and wouldn't let go. It doesn't look orange though but is very big.,0
598,48.273371000000004,-122.73206100000002,1/2 to 5/8 inch,0
598,47.222149,-122.38265700000001,"Probably not one, but it was very large.  The wasp was not very fast and about two inches long with a long stinger.",0
598,48.957439,-122.451843,Found in my garage. It’s now in a jar in my garage.,0
598,47.625589,-122.28403300000001,"We THINK this is probably a bald faced hornet, but in a Smithsonian photo, it is in the photo on a person’s hand beside the killer one. Also, our hornet looks like the bald-faced one you photographed.",0
598,48.151598,-122.486673,"Big, I'd say 2 inches. He flew around me a couple of times but I didn't know what colors to look for until afterwards when I googled it. Didn't have time to get a picture. Biggest d I've ever seen and I'm 58 years old.",0
598,48.952943,-122.45548600000001,"Former bee keeper.  I saw giant hornet out my window, it was on water meter 2 feet away.  I am almost certain it was Asian hornet.",0
598,48.956801,-122.656741,I was out getting an estimate for roof clean8ng and spotted what I thought was a huge bird nest in the eaves of my house. The contractor thought that it was a hornet nest and that I should report it,0
598,47.803036,-122.23280600000001,"Unknown, saw spider wrapping in his web",0
598,47.76144,-122.20563,"Found this laying dead on my back porch.  I dont see any yellow on it, but it is pretty big and like nothing Ive ever seen before",0
598,48.514641999999995,-122.631778,Flew into storage shed,0
598,47.984149,-122.211533,Currently trapped between my window and screen alive.,0
598,49.261908,-123.14178899999999,I saw the Asian hornet come onto my balcony and sniff around. I had issues with a wasp nest getting into the exterior wall a few years ago and since then see a few wasps try to renest in the same site with no success so it is not unusual to see some snif,0
599,47.714412,-122.307948,This was in my Seattle garden,0
599,47.99491,-122.50952,Found at family farm in freeland wa,0
599,49.20469,-122.94283999999999,"Preying on a regular size wasp, noticeably larger",0
599,48.44686,-122.88452099999999,"During outdoor meeting with contractor a large bee buzzed the two of us.  We both commented on the size of the bee.  It was easily 2-inches long.  It flew at us, between us, and then flew away.  It was only a momentary sighting.",0
599,48.775832,-122.420092,"The hornet was flying around so I could not get a photo.  I am positive it is the Giant Asian Hornet.  I had it trapped between the ground and my rake, then it flew away.  Came back just hovering around then flew off.",0
599,47.45593,-122.36096,This wasp was on a patch of asters this afternoon. It doesn't look quite right - the butt is black and the thorax has a white and black pattern. It's not a bald face or yellow jacket. I've gardened in the area for over 50 years and have not seen an insec,0
599,47.228845,-122.53913600000001,One and a half inches long more orange and black,0
599,47.394157,-122.189103, ,0
599,47.587679,-122.13428600000002,"Bellevue, east of Robinswood park..    Working on mint flowers.  2 of the bees less than 5 minutes.  Left plants east",0
599,47.785322,-122.375933, ,0
599,47.102016,-122.304498,"I was working on a shed I'm building in my back yard and heard a distinct and quite loud buzzing next to my left ear.  I turned, and there was a giant hornet hovering about 6"" from the left side of my head.  I got a great look at it.  The hornet had a bl",0
599,47.502139,-122.453172,"My niece who is a doctor is visiting out home at 11520 SW Dolphin Point Road, Vashon, Wa and she saw these wasps in front of our home.  The location is an area where we had recently dug up the area as part of our remodeling project.",0
599,46.981134000000004,-122.363221,Found in woodpile.,0
599,48.936408,-122.140976,In spider web dead (hopefully),0
599,48.936408,-122.140976, ,0
599,48.182479,-122.51534199999999, ,0
599,45.604028,-122.556453,"have it uninjured, in captivity. A bee like I have NEVER seen in my 60 years",0
599,48.532276,-121.88788500000001, ,0
599,48.868373999999996,-122.626189,Hornet was on my hummingbird feeder in my backyard . I don't know how to attach a picture to this message but I have at least two. Please contact me....backyard,0
599,48.718887,-122.50156100000001,We have it trapped in a container.,0
599,48.718875,-122.50155,Second hornet. In red onion flowers.,0
599,46.719427,-117.163598,It was flying at my car trying to land and then landed on a fence for a while- flew south of my location. Had the orange face and more than an inch long with a noticeable large stinger,0
599,47.49714,-123.07376000000001,Bigger than local yellowjackets and they ate the trapped yellowjackets.,0
599,46.558152,-121.76019099999999,"This is one giant bee or wasp, well over an inch in length. I have never seen this insect in Washington State and was wondering if this could be the Asian Hornet",0
599,47.332770000000004,-122.50721000000001,"I couldn’t get a great look at face, but here are some pics",0
599,47.987262,-122.100618,"Landed on a foot. Did not sting. Was swatted with flyswatter and put in a jar, stunned.",0
599,48.095354,-122.93184099999999,From home security camera located on the Miller Peninsula in the Diamond Point area just East of Sequim,0
600,47.792475,-122.231334,Was flying in the evening. Landed on tree and I killed it.,0
600,46.94239,-122.60735,"was on a sun flower that a honeybee was on, it flew down lower and i killed it, i would say it was atleast an inch long",0
600,47.738572,-122.33946999999999,Chased me into the house and kept trying to get in,0
600,47.742015,-122.357757,Dead. Found on patio.,0
600,48.49268,-122.63295, ,0
600,48.75235,-122.47122,Killed it,0
600,48.425647,-122.594598,"We have been seeing these insects for the pasts week since our neighbor did some tree and brush removal. This one was found dead beside our wood pile after we collected it next door.  This one is about average for the size we have seen, but others are la",0
600,48.76832,-122.492966,My 12-year-old son Emmett spotted what he thought was a giant Asian hornet at Lorraine Ellis Park in the Columbia neighborhood this evening. He described it as being mostly black 2 inches in length with a low buzzing sound,0
600,48.194644,-122.12315600000001,A two inch black wasp fly by my porch this morning. Could not get pics but this did not look like any wasp I’d seen. Flew low and slow.,0
600,47.65643,-122.39191299999999,Flying around blackberry brambles.  Lawton park Seattle 98199 west of ball field.,0
600,47.571338,-122.609472,"I saw this when going out to water the plants this morning. The insect was well over an inch, maybe 2 inches long. It was on some of the flowers in the garden. I manged to get one picture of it before it flew away. After looking at the pictures above and",0
600,47.657505,-122.94891299999999,Asian Hornet no camera available.,0
600,47.520794,-122.39158,"This was small if it was a giant hornet, since it was probably half an inch. It looked different than a wasp though. Seen on my lawn. Tried to attach the photo I took, but I can't tell if it's attached",0
600,47.087444,-122.87519099999999,Having some excavation work done and the crew got buzzed by an Asian Hornet. It was 2 inches long and as an inch wide with an orange face and 4 inch wingspan.,0
600,48.842831,-122.588425,"I saw this insect on the beach of the nooksack River, it was huge, I thought it was a spider at first...",0
600,47.51354,-122.37108500000001,It flew at me i brushed it away went to fence post try to catch but missed,0
600,48.138078,-122.22604,"Observed in Arlington, Wa rural area",0
600,47.724104,-122.316553,He was hanging around our wood pile. I could not see if there was a stinger or not. he was two inches or bigger for sure.  he did not appear to have a cinched waist or pointy rear - he looked like a flying cigar.,0
600,47.734858,-121.93496999999999,Digs a small hole in ground about 1/2 inch deep and flies around it kind of aggressively.,0
600,48.428740999999995,-122.33166000000001, ,0
600,47.688533,-117.45706200000001,"Not sure if this is a murder hornet, but I don’t want to take chances. It was in my pool in Spokane, swimming around, and very angry. We were able to get it caught in the event an official needs to see it.",0
600,47.615469,-122.351444, ,0
600,47.478727,-122.62305400000001,I have kept pictures on my phone for identification purposes and it was exactly like it.,0
600,47.201988,-122.447998,Probably not one of the ones you're looking for but the biggest wasp I've seen around here. Sorry the picture isn't great but it was active and I didn't want to get any closer.,0
600,47.214927,-121.137946, ,0
600,48.63337,-122.47195500000001,"Dogfish Beach, (Please note this is a nude beach) Visually spotted what is believed to be the Giant Asian Hornet. On Friday at least 4 of them",0
600,47.386052,-122.25826399999998,We think we have caught a live murder hornet and it is currently in a bucket and we aren't able to take a picture.,0
600,47.213892,-122.45058300000001,In a sand pile in my back yard. It was digging and flying around. Was around for about 15 to 20 minutes.,0
600,47.814992,-122.37465300000001,"the hornet I saw was 2 to 2.25 in. long.It was not stripped, the body was yellow and the very back end was solid black.",0
600,48.476008,-122.65444699999999,Very large what appeared to be a hornet flew up as I was sitting on the front step. I stood up and started to walk away. It attempted to land on me twice. It flew around within 20 feet of me for around 30 seconds. It looked if it was about to land numero,0
600,47.66133,-122.319985,"Big, angry, no orange markings. Was in our house",0
600,47.645113,-121.909263,"Second time I’ve seen it, haven’t gotten a photo but it’s gigantic, fairly positive it’s the same type of hornet.",0
600,47.328776,-122.043424,"Large stinger, mostly black. About 2 inches long body plus stinger and antennae.",0
600,47.927755,-122.29908999999999,Tried to kill it but missed. Unable to get picture,0
601,47.218765999999995,-123.030107,"I spotted one while I was chopping wood.  I commented on it later that night, saying I say big ass hornet and that i think it was a queen.   Never having seen either one.  I am sure it was one unless like I said , our native queen Hornets are a close loo",0
601,47.580121000000005,-122.30900600000001,Giant aggressive flying insect has been attacking doorbell camera for hours.,0
601,47.353384999999996,-122.056628,"Didn't get a pic, I didn't have my phone on me and wanted to make sure it didn't fly into my garage. But I know I Google it the day of, and Google didn't have a correct picture for me, so I thought I'd just happened to be a large wasp.",0
601,47.227841999999995,-122.21478400000001, ,0
601,47.301218,-122.142903,Paper wasp?,0
601,47.520097,-122.344476,Large black and lighter colored (un patterned stripenot typical wasp pattern)bullet shaped body,0
601,47.384778000000004,-122.09398700000001,"I saw a large hornet in our greenhouse hanging up side down with a small bee in its jaws eating away,  tried to find something to catch or kill it without destroying it too much but by the time I got back it was gone",0
601,48.744011,-122.206677,I've seen these flying around for a couple weeks but never got a good look at them. This evening it landed on the window seal outside of my motorhome so I got really close look at it. I did not get a picture nor see which way it flew.,0
601,48.90582,-122.334595,"Not sure, it's mostly black but it's pretty big, and unlike anything I've seen",0
601,47.362028,-122.050271,"I was in my backyard and saw something out of the ordinary,it looked like an Asian wasp because of the color first off and size  and shape",0
601,47.156664,-122.93383700000001,Found on window screen of my home at,0
601,47.574376,-122.30543999999999, ,0
601,48.476048999999996,-122.317172,"Found near my apartments windows, there are holes that yellowjackets typically inhabit, first time seeing this type of wasp. With the smoke today its hard to make out the true color but appears to be the right size as a Japanese hornet.",0
601,47.04437,-122.82323999999998,It was barley alive in the road but died,0
601,46.957076,-124.15078100000001,"Ocean Shores,  WA",0
601,47.79803,-122.49771000000001,It’s been in a web so I am unsure if it is discolored due to being eaten or if this is different.,0
601,47.0649,-122.41022,"It was huge. I have pictures. I live in Spanaway, WA",0
601,47.62984,-120.68945,We found this hornet on the side of Hwy 11 outside of the 100 Acre Wood park in Bellingham.,0
601,48.089881,-122.87104099999999,The insect flew towards my granddaughter's face and she knocked it towards the outside wall of the house.  Her older sister was able to catch it in a jar with a lid.  It is mostly black with yellow stripes on it's face and legs.  The wings are tan in col,0
602,48.626077,-122.463971,Already called in but no response noticed. No news update. No return response. Check your charts for Dogfish Point in Skagit County. On the beach along the bench at the bottom of landscaped steps and a stone bench.,0
602,48.245539,-122.48561000000001,"I've been seeing these things on North Camano around the Utsalady area, probably not giant hornets but bigger than I've ever seen. This one was lodged halfway in the ground I think I accidentally stepped on it. Sorry for the blurry picture, I'll take a b",0
602,48.398671,-122.54109,My husband smashed him with a shovel so this is the best I can do.,0
602,46.275090000000006,-122.90723999999999,"Not a paper wasp, yellow jacket or bald faced hornet. I’m very familiar with those ( and there’s been very few this year). It looked at least two inches long, wide around unlike other bees I commonly see, and had on thin stinger or ‘line’ coming",0
602,46.959808,-122.91682, ,0
602,48.020653,-122.47531699999999,fourth siting.  video included,0
602,47.790455,-122.503479,Is exactly the murder hornet in Kingston washington and flew into cedars and not able to get photo or trap,0
602,47.692621,-122.38598999999999,"On the ground, not really moving too much.",0
602,47.789953999999994,-122.50373300000001,"Definite sighting confirmation tried to get picture but failed and even tried to flattened with broom, I am a fisheries biologist and very aware of this hornet",0
602,47.850604,-122.085242,Was spotted on the wall of the bricks and mini figs of Monroe,0
602,48.195139000000005,-122.12286999999999,"Never seen a wasp that looks like this, wanted to check it out.",0
602,47.759906,-122.29097900000001,"Seen in Lake Forest Park, WA. Sorry we were unable to snap a photo but it was definitely without a doubt, an Asian Murder Hornet!",0
602,48.905859,-122.660269,I have this bald faced hornet live in a jar with air holes,0
602,46.252869,-123.316321,"Has been smushed so not all parts are where they should be. Very large! Has what looks like a stinger 1/2 long. Do not remember if it had a full orang face. It has been hit with a sledge hammer into the dirt, I pulled of as much dirt as I could. I’ve n",0
602,47.664158,-122.373452,"No photo. Your location map software is hinky, & it keeps moving the location",0
602,47.360575,-122.27485300000001,I found this in my flower garden. I cut it in half since it looked so menacing and when I went back 5 minutes later to show my husband a hornet had stolen the body. The tail (stinger) segment was black and kept moving for about 5 minutes after I killed i,0
602,48.524858,-121.744781,My husband,0
603,47.036786,-122.83543700000001,"It landed on my screen door and then flew off. Sounded like a hummingbird, and was about 1 1/3 inches (3.5 cm)",0
